layer,expert,prefill_count,decode_count,prefill_mean_weight,decode_mean_weight
0,53,15897,88434,0.090961,0.096555
0,54,28933,110554,0.076211,0.068038
0,55,20478,271875,0.084155,0.087555
0,56,8476,31309,0.077800,0.074352
0,57,74512,500825,0.120645,0.115418
0,58,11326,112776,0.113397,0.104639
0,59,15735,164790,0.095695,0.103085
0,60,44876,348459,0.103709,0.115765
0,61,48507,365234,0.091454,0.087847
0,62,21766,128184,0.078537,0.074779
0,63,24550,281575,0.073604,0.070752
0,64,11189,140743,0.071026,0.056615
0,65,3556,60435,0.082059,0.083749
0,66,29372,415031,0.117961,0.089047
0,67,20856,262221,0.071427,0.080172
0,68,35308,52811,0.117631,0.087604
0,69,42714,379816,0.086078,0.091744
0,70,18975,134768,0.146353,0.075338
0,71,16337,335021,0.078829,0.065622
0,72,9184,100191,0.095926,0.092832
0,73,4164,23414,0.064345,0.064880
0,74,9564,104187,0.099239,0.095157
0,75,36002,237268,0.081599,0.070471
0,76,17890,14250,0.056457,0.081818
0,77,9323,89811,0.089152,0.087234
0,78,55697,361476,0.066308,0.067380
0,79,131060,676306,0.088780,0.083363
0,80,10729,122605,0.133062,0.164533
0,81,4869,3975,0.079639,0.066670
0,82,5227,13615,0.081628,0.078808
0,83,9959,21700,0.079020,0.083331
0,84,7810,81334,0.092084,0.100634
0,85,47108,617927,0.081918,0.083186
0,86,25840,312190,0.088102,0.090117
0,87,31614,107951,0.087398,0.087180
0,88,45807,496822,0.110310,0.110744
0,89,22515,91215,0.103707,0.106416
0,90,9194,194380,0.116147,0.104256
0,91,9971,19968,0.083332,0.084515
0,92,11663,83846,0.072360,0.078899
0,93,13491,88147,0.116688,0.133473
0,94,7737,44434,0.088175,0.083979
0,95,1547,13130,0.074400,0.073183
0,96,21803,209951,0.077904,0.073883
0,97,32713,104582,0.093162,0.096111
0,98,10269,97809,0.089041,0.100851
0,99,19098,125967,0.074386,0.079695
0,100,1331,154,0.050282,0.053188
0,101,7208,303911,0.098696,0.114127
0,102,23906,244516,0.141465,0.145158
0,103,13248,68166,0.096577,0.079914
0,104,17017,175355,0.067566,0.065598
0,105,463,47810,0.082124,0.066764
0,106,25823,299142,0.110619,0.137021
0,107,2203,6091,0.057337,0.057862
0,108,26080,323462,0.102309,0.082439
0,109,5395,65390,0.080687,0.098990
0,110,10450,206113,0.073218,0.070394
0,111,17506,195174,0.160430,0.097289
0,112,36244,364788,0.095903,0.112419
0,113,6557,5945,0.063202,0.056330
0,114,11353,135606,0.083175,0.118205
0,115,5240,111599,0.082708,0.066646
0,116,28035,15807,0.082152,0.069988
0,117,12814,197165,0.067282,0.083224
0,118,12511,46449,0.098472,0.090251
0,119,4914,122419,0.069039,0.067532
0,120,56722,118231,0.127585,0.064056
0,121,9247,64123,0.085598,0.103816
0,122,5671,271269,0.129636,0.122683
0,123,12857,98751,0.090977,0.096304
0,124,18887,458251,0.217556,0.240102
0,125,49663,453565,0.112372,0.090983
0,126,6491,40775,0.093082,0.088414
0,127,8649,93448,0.101156,0.107545
0,128,17922,41513,0.068919,0.072059
0,129,34079,250252,0.079108,0.084853
0,130,9836,97315,0.073609,0.068811
0,131,14445,71035,0.150053,0.150764
0,132,24746,180103,0.062155,0.055277
0,133,29851,49223,0.178478,0.153148
0,134,13604,139342,0.075042,0.079497
0,135,56700,513761,0.102535,0.098751
0,136,6008,93912,0.082797,0.099332
0,137,5272,17762,0.063461,0.062796
0,138,27456,308834,0.184920,0.211690
0,139,7164,206091,0.130385,0.166857
0,140,7873,113649,0.092090,0.076450
0,141,13314,100084,0.070086,0.078289
0,142,14376,98848,0.129299,0.127659
0,143,5047,88951,0.076910,0.070615
0,144,2498,12824,0.089570,0.095024
0,145,11900,63542,0.085217,0.078937
0,146,9706,44418,0.104689,0.076683
0,147,27523,53493,0.067533,0.093805
0,148,2049,48744,0.068356,0.060497
0,149,1959,10663,0.060522,0.065945
0,150,26224,264591,0.059736,0.068443
0,151,3111,156,0.073277,0.073083
0,152,13885,192273,0.071052,0.057984
0,153,699,55308,0.068565,0.062427
0,154,38045,451832,0.173384,0.213915
0,155,33380,160461,0.108162,0.114636
0,156,1383,172123,0.063089,0.076087
0,157,11424,84788,0.110510,0.125638
0,158,7252,20788,0.077269,0.070559
0,159,18308,100159,0.080651,0.077954
0,160,64693,478177,0.081429,0.083214
0,161,20196,102242,0.107341,0.095270
0,162,3228,21631,0.076234,0.077150
0,163,7617,207722,0.070965,0.064494
0,164,16426,173080,0.096272,0.068823
0,165,9044,51971,0.084229,0.095251
0,166,28684,163620,0.092560,0.100856
0,167,10910,198086,0.083550,0.073309
0,168,12013,74315,0.165764,0.142617
0,169,38016,235314,0.085193,0.086498
0,170,1316,44,0.051451,0.046398
0,171,6110,3547,0.080880,0.072020
0,172,22682,96809,0.089699,0.092703
0,173,2308,14356,0.042070,0.059413
0,174,7375,71286,0.086556,0.081943
0,175,10385,46431,0.076909,0.074928
0,176,4323,92754,0.064216,0.055687
0,177,11107,61561,0.085884,0.086371
0,178,23645,182402,0.071444,0.072132
0,179,4244,23237,0.073198,0.071907
0,180,10644,391220,0.072933,0.082514
0,181,25257,472668,0.095988,0.126889
0,182,12638,84359,0.100839,0.102870
0,183,109504,528219,0.149429,0.124289
0,184,23913,514114,0.088796,0.103199
0,185,13387,156405,0.081316,0.085661
0,186,2322,15768,0.056715,0.059922
0,187,9698,86502,0.163245,0.119775
0,188,11768,224564,0.077663,0.098416
0,189,40065,189511,0.061901,0.073712
0,190,6104,90347,0.083886,0.085319
0,191,1851,21839,0.077845,0.084654
0,192,744,1169,0.064482,0.086098
0,193,34558,251425,0.062402,0.072846
0,194,15133,102014,0.069101,0.079390
0,195,55070,203016,0.128174,0.139729
0,196,22194,273975,0.109601,0.107219
0,197,26378,247592,0.085420,0.098608
0,198,44356,331914,0.114206,0.103789
0,199,18103,122116,0.146871,0.131602
0,200,35545,221977,0.078135,0.093431
0,201,14091,115803,0.090693,0.091859
0,202,25087,124788,0.128304,0.116743
0,203,3719,11039,0.060099,0.054521
0,204,14252,89786,0.088263,0.098946
0,205,7965,43628,0.097591,0.103379
0,206,13250,75643,0.096800,0.095957
0,207,29973,238413,0.088501,0.082469
0,208,7177,155968,0.056701,0.072234
0,209,29830,209831,0.092681,0.088938
0,210,106,169,0.056694,0.053190
0,211,45987,213951,0.111258,0.103851
0,212,3645,65987,0.080690,0.079151
0,213,21701,24199,0.093106,0.071935
0,214,5047,35957,0.070333,0.073260
0,215,18014,250707,0.077913,0.097473
0,216,9938,25924,0.135047,0.094308
0,217,21030,115753,0.121284,0.113804
0,218,13438,494779,0.088138,0.119020
0,219,40289,132382,0.144824,0.149130
0,220,8429,14553,0.079478,0.067588
0,221,32345,420648,0.113671,0.134016
0,222,43198,309275,0.064438,0.067856
0,223,27986,137230,0.112840,0.122068
0,224,277,729,0.054608,0.060400
0,225,50749,256172,0.151563,0.097197
0,226,58607,588349,0.114470,0.118807
0,227,16898,227747,0.073372,0.077303
0,228,4084,30056,0.077362,0.085100
0,229,30318,497468,0.072097,0.119699
0,230,16654,162250,0.197810,0.200499
0,231,25430,54770,0.067732,0.074110
0,232,10291,113950,0.123937,0.128780
0,233,22272,125435,0.109214,0.132141
0,234,7122,392185,0.054228,0.060353
0,235,22592,326036,0.087954,0.086986
0,236,23328,175304,0.133199,0.120172
0,237,8520,35264,0.103079,0.106664
0,238,12329,424348,0.070983,0.078198
0,239,16659,62959,0.098610,0.098256
0,240,4424,38255,0.082674,0.094105
0,241,785,898,0.053872,0.058030
0,242,9236,74339,0.092456,0.096252
0,243,6329,3468,0.067783,0.067140
0,244,6174,26814,0.102304,0.106258
0,245,6067,6845,0.056011,0.051369
0,246,29858,45130,0.190852,0.076564
0,247,8812,152297,0.071619,0.057762
0,248,25062,182784,0.097943,0.103279
0,249,11891,64149,0.088009,0.086905
0,250,21551,200674,0.093980,0.092995
0,251,30601,140034,0.101713,0.102165
0,252,14892,6024,0.053295,0.065327
0,253,5929,47691,0.092844,0.098583
0,254,28897,245722,0.100386,0.093992
0,255,4120,14956,0.111027,0.114090
0,256,18624,190205,0.126605,0.126282
0,257,135,1198,0.051351,0.049894
0,258,18104,54627,0.057724,0.089877
0,259,18885,120864,0.073942,0.083326
0,260,20704,22157,0.082318,0.061591
0,261,23864,92426,0.127560,0.134947
0,262,66717,369221,0.115947,0.106428
0,263,20569,41218,0.105177,0.130164
0,264,50537,706010,0.105639,0.111027
0,265,22078,162338,0.104895,0.109634
0,266,39152,200212,0.115527,0.111860
0,267,10965,51114,0.112162,0.109714
0,268,42308,351633,0.098170,0.103038
0,269,17332,137179,0.082756,0.082788
0,270,11549,74659,0.089856,0.088058
0,271,40754,329110,0.084240,0.086377
0,272,17420,84313,0.097636,0.131771
0,273,17599,38927,0.052016,0.078473
0,274,50975,94529,0.112701,0.086158
0,275,13662,12953,0.113058,0.083743
0,276,6721,30798,0.065321,0.063628
0,277,9244,18017,0.055842,0.078197
0,278,25735,428775,0.080416,0.072378
0,279,29889,181651,0.064419,0.068531
0,280,10073,185090,0.075050,0.107721
0,281,41798,494138,0.081280,0.080670
0,282,9582,6355,0.091470,0.072671
0,283,30892,166830,0.131066,0.142424
0,284,11571,23398,0.076909,0.087311
0,285,40014,269055,0.061559,0.071746
0,286,3504,9700,0.061351,0.065251
0,287,12772,99582,0.091621,0.094606
0,288,6473,27530,0.078269,0.080338
0,289,0,0,0.000000,0.000000
0,290,14097,103322,0.073282,0.070250
0,291,16822,124101,0.120173,0.135277
0,292,35265,104074,0.079546,0.064629
0,293,9239,82004,0.071443,0.067510
0,294,1347,1318,0.056123,0.052677
0,295,28777,190632,0.068859,0.068606
0,296,6783,150264,0.084466,0.135703
0,297,5159,35982,0.100845,0.099191
0,298,15164,189148,0.083999,0.131799
0,299,19751,101091,0.137868,0.133845
0,300,41839,312463,0.096090,0.100197
0,301,37544,400788,0.137309,0.130932
0,302,15042,285568,0.089520,0.103426
0,303,22968,149222,0.076899,0.071285
0,304,18664,183668,0.087061,0.085766
0,305,20885,451251,0.111859,0.105493
0,306,21071,164446,0.109703,0.093251
0,307,9672,57169,0.104368,0.117591
0,308,5688,86078,0.076084,0.078783
0,309,6167,131575,0.075089,0.082587
0,310,2493,11041,0.076207,0.068757
0,311,26,9,0.051176,0.051866
0,312,35585,203935,0.116819,0.071018
0,313,9394,73567,0.102412,0.082307
0,314,9773,70271,0.083242,0.095592
0,315,17198,265848,0.078592,0.079818
0,316,8850,263481,0.071250,0.068317
0,317,26336,176583,0.102058,0.077881
0,318,10808,72043,0.102707,0.094671
0,319,39532,331091,0.087773,0.088193
0,320,13883,169449,0.078032,0.074864
0,321,12237,204328,0.065375,0.067822
0,322,7096,15257,0.075392,0.081203
0,323,19623,4175,0.077020,0.075127
0,324,12335,245255,0.078518,0.077617
0,325,868,5031,0.242276,0.089377
0,326,6402,51097,0.082300,0.086719
0,327,6157,66829,0.130994,0.098493
0,328,4265,10008,0.157173,0.123302
0,329,36060,538810,0.080901,0.081664
0,330,57253,961557,0.130296,0.099044
0,331,32834,350235,0.115067,0.104511
0,332,72328,458827,0.125440,0.118735
0,333,18288,424549,0.090804,0.092630
0,334,21504,310945,0.107648,0.095157
0,335,21523,177683,0.095779,0.099169
0,336,15030,69867,0.089045,0.094143
0,337,57019,368939,0.110721,0.113698
0,338,9489,53358,0.056957,0.084170
0,339,20587,78337,0.115588,0.107229
0,340,6129,12283,0.068968,0.084677
0,341,3863,28149,0.089564,0.087205
0,342,51393,372566,0.115525,0.122703
0,343,33700,324619,0.106866,0.110009
0,344,7881,80975,0.089172,0.097050
0,345,18124,37552,0.082857,0.096663
0,346,23680,55757,0.090410,0.064657
0,347,2662,17118,0.098193,0.085181
0,348,3604,40874,0.078364,0.087484
0,349,7266,13766,0.052880,0.053609
0,350,16902,108073,0.123579,0.108160
0,351,5781,88464,0.120018,0.146792
0,352,42997,289704,0.122349,0.130439
0,353,7780,90862,0.079228,0.078424
0,354,46112,230615,0.126736,0.115294
0,355,18199,115351,0.088814,0.101705
0,356,5111,40501,0.081776,0.085572
0,357,9396,170449,0.078383,0.101810
0,358,25477,567972,0.067177,0.083282
0,359,3992,16231,0.098106,0.089705
0,360,9871,72745,0.098578,0.087619
0,361,50394,283855,0.129831,0.123418
0,362,28007,293376,0.076904,0.092464
0,363,3553,7080,0.048532,0.067180
0,364,47295,273848,0.115595,0.135669
0,365,24500,183788,0.077981,0.092701
0,366,3357,1515,0.089209,0.077070
0,367,6856,1881,0.093344,0.068535
0,368,0,0,0.000000,0.000000
0,369,26027,261949,0.091817,0.092713
0,370,10063,69845,0.081203,0.091533
0,371,25995,217024,0.095757,0.080790
0,372,24652,77401,0.091577,0.078842
0,373,41892,379964,0.090700,0.075964
0,374,38263,163036,0.076334,0.081272
0,375,46546,157879,0.132214,0.131749
0,376,48196,374956,0.091346,0.089986
0,377,12721,181778,0.080797,0.078394
0,378,23578,33842,0.092859,0.063156
0,379,52947,433238,0.172242,0.142496
0,380,27125,394309,0.100657,0.081395
0,381,27627,396132,0.080557,0.094452
0,382,16291,95286,0.114190,0.101451
0,383,8460,31214,0.089730,0.085233
0,384,22223,13585,0.083566,0.062016
0,385,14804,70033,0.087272,0.076428
0,386,23774,86794,0.068054,0.062222
0,387,55378,351489,0.106629,0.112260
0,388,12748,89125,0.104409,0.093268
0,389,11942,89322,0.081532,0.084888
0,390,29183,183903,0.131885,0.125611
0,391,17590,39224,0.076635,0.090837
0,392,800,349,0.043761,0.040195
0,393,20772,130328,0.084732,0.076790
0,394,5057,7521,0.083560,0.066137
0,395,8526,68134,0.066912,0.077303
0,396,7357,89322,0.097936,0.085227
0,397,35322,533266,0.069113,0.086284
0,398,23382,257882,0.078480,0.082448
0,399,13016,36331,0.090293,0.066652
0,400,14250,81788,0.078605,0.068594
0,401,0,0,0.000000,0.000000
0,402,4487,38553,0.076575,0.089740
0,403,17394,37124,0.094319,0.103220
0,404,4172,73336,0.088133,0.111466
0,405,4188,3140,0.057466,0.055227
0,406,6216,75081,0.106673,0.096803
0,407,23194,387904,0.088716,0.104784
0,408,7093,61282,0.087013,0.087821
0,409,1718,19,0.065506,0.059198
0,410,22201,58128,0.069049,0.075271
0,411,14650,140552,0.086184,0.097619
0,412,11653,156046,0.091064,0.092710
0,413,90073,752993,0.099091,0.090809
0,414,7,662,0.047991,0.039748
0,415,5685,66795,0.084932,0.081288
0,416,20095,139942,0.083779,0.079992
0,417,25119,106506,0.111702,0.102883
0,418,21929,286281,0.090373,0.091296
0,419,17030,100280,0.193915,0.081781
0,420,13711,87314,0.072264,0.079876
0,421,7001,51644,0.084143,0.086026
0,422,29867,207272,0.075695,0.084464
0,423,18008,96429,0.092994,0.080999
0,424,10263,81650,0.072500,0.079727
0,425,8309,36982,0.070410,0.079266
0,426,5044,368182,0.140644,0.127994
0,427,6286,36563,0.065576,0.067867
0,428,8769,82156,0.092444,0.087862
0,429,21949,148159,0.073819,0.068283
0,430,86508,602811,0.098323,0.104336
0,431,3650,60446,0.084500,0.090740
0,432,16978,158817,0.085896,0.088294
0,433,2,10,0.056641,0.043115
0,434,16797,181185,0.082770,0.074015
0,435,29477,183208,0.081323,0.085607
0,436,7976,34905,0.067561,0.063413
0,437,11080,68350,0.079709,0.089300
0,438,19221,244423,0.117312,0.126682
0,439,40327,144936,0.134484,0.129460
0,440,3094,53634,0.078329,0.063652
0,441,819,2972,0.051460,0.056800
0,442,3419,66182,0.075591,0.078248
0,443,14719,241420,0.094071,0.096646
0,444,25627,382036,0.088550,0.083850
0,445,4878,38921,0.075439,0.115361
0,446,11694,44006,0.082955,0.100840
0,447,4846,42280,0.082704,0.091178
0,448,6994,94575,0.138780,0.160417
0,449,54847,408155,0.146089,0.143257
0,450,16440,103045,0.098404,0.092971
0,451,7611,64190,0.071789,0.060996
0,452,10283,190940,0.098315,0.077685
0,453,19917,38032,0.166434,0.075907
0,454,2688,5876,0.068336,0.071642
0,455,12802,88030,0.095684,0.122996
0,456,8644,115544,0.111884,0.111667
0,457,13469,83878,0.072094,0.088770
0,458,24637,215847,0.079562,0.093603
0,459,24492,301903,0.081290,0.085113
0,460,6816,168992,0.085240,0.081733
0,461,3938,28187,0.073883,0.073255
0,462,15053,32938,0.432548,0.083931
0,463,42749,565288,0.122697,0.128524
0,464,18576,262390,0.066769,0.070864
0,465,10125,41412,0.115765,0.078128
0,466,13496,164187,0.083479,0.114724
0,467,4359,22735,0.083960,0.081031
0,468,33142,181192,0.105209,0.098984
0,469,24853,238942,0.080304,0.079245
0,470,4970,54333,0.059654,0.060014
0,471,25784,152592,0.105735,0.112795
0,472,12050,72077,0.078551,0.083741
0,473,28839,676019,0.097140,0.112175
0,474,46829,34187,0.102315,0.057270
0,475,45794,232462,0.087151,0.100163
0,476,47555,291054,0.116619,0.122404
0,477,34479,235838,0.127361,0.112920
0,478,33953,401911,0.095130,0.132848
0,479,13958,154017,0.093931,0.107121
0,480,31250,183883,0.120216,0.132351
0,481,6832,110356,0.063964,0.071404
0,482,65077,49689,0.081924,0.065339
0,483,49268,306677,0.097868,0.112668
0,484,872,13342,0.046970,0.059826
0,485,6964,77772,0.091650,0.095365
0,486,1359,3887,0.057052,0.056443
0,487,23429,122539,0.152600,0.152228
0,488,25054,129119,0.127080,0.151191
0,489,19783,75741,0.051490,0.047995
0,490,9071,124126,0.183422,0.201822
0,491,9741,143117,0.073554,0.071745
0,492,8696,140503,0.087104,0.091388
0,493,6556,86379,0.050259,0.064741
0,494,19095,10075,0.090078,0.081866
0,495,17041,157466,0.096576,0.074667
0,496,16398,99570,0.102230,0.125787
0,497,18083,34003,0.075965,0.069417
0,498,17177,160628,0.087239,0.085486
0,499,15343,154436,0.070162,0.076929
0,500,21627,52571,0.138753,0.106267
0,501,29877,290046,0.124225,0.157026
0,502,42701,401405,0.111071,0.122031
0,503,48332,257115,0.103758,0.113457
0,504,24844,458474,0.138642,0.171002
0,505,14104,213472,0.073384,0.096311
0,506,9222,89152,0.083222,0.089251
0,507,10943,184933,0.073636,0.080887
0,508,5883,34286,0.064149,0.073810
0,509,4956,28786,0.064001,0.066066
0,510,27148,88149,0.116045,0.098610
0,511,21697,55264,0.067506,0.111072
1,0,17650,142115,0.089151,0.089214
1,1,3921,5567,0.079780,0.074534
1,2,19404,163509,0.095330,0.085957
1,3,72,1192,0.066664,0.059120
1,4,4232,90636,0.057743,0.084002
1,5,14,4,0.055490,0.043274
1,6,2206,2684,0.064306,0.074292
1,7,1948,2078,0.060801,0.059919
1,8,37328,483199,0.092960,0.090325
1,9,8118,60669,0.070592,0.072944
1,10,2911,307709,0.068707,0.083946
1,11,25045,107086,0.096780,0.104652
1,12,1020,7373,0.070851,0.066429
1,13,25176,563496,0.078686,0.134449
1,14,482,15839,0.064986,0.064330
1,15,198243,361922,0.116625,0.104121
1,16,20713,110071,0.161833,0.170199
1,17,10250,28257,0.079301,0.076011
1,18,502,1553500,0.064114,0.077733
1,19,5043,376,0.071589,0.068930
1,20,10722,321762,0.087822,0.110785
1,21,606,5703,0.065863,0.061869
1,22,19105,246986,0.067623,0.071014
1,23,20202,115237,0.145904,0.165145
1,24,5531,107620,0.060292,0.076181
1,25,8882,67930,0.073999,0.092196
1,26,14044,480354,0.075289,0.094722
1,27,34137,131816,0.083738,0.088460
1,28,13647,147226,0.083483,0.095464
1,29,16667,149883,0.087851,0.098115
1,30,1108,6641,0.064189,0.071341
1,31,15196,109910,0.084217,0.085168
1,32,4577,270303,0.084097,0.086348
1,33,1199,250,0.074157,0.068406
1,34,12748,342180,0.061922,0.101773
1,35,4124,46694,0.092433,0.080846
1,36,18368,102128,0.102802,0.123957
1,37,10855,310200,0.076902,0.089072
1,38,37890,272271,0.083496,0.128074
1,39,35,3,0.073661,0.071045
1,40,24224,5034,0.069591,0.085188
1,41,2606,280,0.082006,0.073613
1,42,151,15203,0.059678,0.067874
1,43,6,0,0.045898,0.000000
1,44,4142,551862,0.071919,0.080797
1,45,422,1,0.058449,0.044678
1,46,21415,159801,0.084747,0.080553
1,47,1377,126172,0.074466,0.075097
1,48,10617,84383,0.067579,0.118533
1,49,38182,360567,0.091061,0.104455
1,50,21932,185938,0.099453,0.095705
1,51,705,282,0.062714,0.073734
1,52,5888,20077,0.070826,0.067339
1,53,11750,61731,0.094012,0.098267
1,54,17,33,0.055039,0.068071
1,55,39456,220094,0.105456,0.099013
1,56,40937,91450,0.083083,0.090230
1,57,697,1916,0.083129,0.070896
1,58,17867,10787,0.073259,0.082654
1,59,5266,305562,0.182524,0.123179
1,60,18255,129635,0.134102,0.150559
1,61,282,889,0.063747,0.063921
1,62,187,131,0.065600,0.063271
1,63,37548,121298,0.089397,0.097888
1,64,1205,476208,0.063134,0.071717
1,65,46435,373359,0.084920,0.095205
1,66,1799,32600,0.065691,0.065557
1,67,19616,26875,0.114826,0.130197
1,68,16244,363831,0.077538,0.086160
1,69,23440,3365,0.083345,0.085879
1,70,0,0,0.000000,0.000000
1,71,84,213,0.070539,0.059683
1,72,78737,532601,0.135325,0.129671
1,73,924,20489,0.073036,0.067749
1,74,66116,54721,0.112943,0.111091
1,75,20574,306968,0.161899,0.201405
1,76,1012,12929,0.065299,0.059004
1,77,31471,367654,0.077129,0.089902
1,78,8419,6771,0.077579,0.073405
1,79,51274,161149,0.104821,0.103799
1,80,10444,89338,0.094112,0.075720
1,81,36,53,0.055495,0.057677
1,82,33269,15219,0.083143,0.080693
1,83,43241,62831,0.141052,0.072729
1,84,19730,5585,0.106887,0.084643
1,85,7223,629,0.069021,0.073248
1,86,48090,135933,0.151312,0.144351
1,87,20143,698227,0.076243,0.093947
1,88,100807,839471,0.096602,0.091270
1,89,29850,108243,0.072204,0.075652
1,90,53312,374232,0.073017,0.089015
1,91,149165,22443,0.151033,0.117679
1,92,8646,65169,0.089987,0.094243
1,93,69,2489,0.059489,0.069466
1,94,2519,9367,0.074496,0.070910
1,95,19869,286033,0.068534,0.133422
1,96,82,297,0.067195,0.071130
1,97,4,0,0.069580,0.000000
1,98,9359,2095,0.096442,0.087446
1,99,1368,23101,0.058361,0.062638
1,100,1110,1357,0.070440,0.065177
1,101,8496,114259,0.063340,0.067251
1,102,18385,98762,0.113138,0.112944
1,103,459,9062,0.068579,0.068362
1,104,20977,4229,0.076764,0.084246
1,105,4904,351,0.082464,0.067998
1,106,99,50,0.097646,0.089272
1,107,18082,1166,0.061002,0.061296
1,108,8373,124884,0.086763,0.111155
1,109,111,235578,0.075201,0.080460
1,110,88428,86797,0.143574,0.066344
1,111,29870,183837,0.095388,0.074558
1,112,6919,321,0.070041,0.073274
1,113,14465,184276,0.079487,0.086279
1,114,89,17084,0.063405,0.082685
1,115,3828,69829,0.070180,0.082805
1,116,34866,174814,0.087270,0.089812
1,117,33202,1533,0.068179,0.066500
1,118,13659,237137,0.067494,0.078368
1,119,0,0,0.000000,0.000000
1,120,9677,100365,0.112208,0.109919
1,121,12529,279435,0.098728,0.136024
1,122,51790,488575,0.102617,0.157171
1,123,8700,295174,0.087857,0.091317
1,124,12975,79690,0.116320,0.126538
1,125,334,14519,0.068199,0.072748
1,126,63,0,0.064226,0.000000
1,127,8865,227191,0.082932,0.092520
1,128,17394,1254,0.107185,0.116872
1,129,2150,77568,0.079481,0.070195
1,130,2932,16275,0.079464,0.074667
1,131,24619,349695,0.086643,0.100703
1,132,38355,158569,0.105987,0.112020
1,133,626,117359,0.063675,0.065055
1,134,264,19710,0.055936,0.061157
1,135,912,760203,0.057035,0.079754
1,136,9963,11966,0.063300,0.075655
1,137,21555,155480,0.088691,0.090411
1,138,142574,497354,0.100993,0.103004
1,139,5928,220564,0.079982,0.061545
1,140,301,1036,0.063310,0.075943
1,141,356,2752,0.059048,0.067041
1,142,10271,189728,0.101089,0.096741
1,143,7038,128522,0.074457,0.074835
1,144,22775,34427,0.080260,0.073157
1,145,60,1408,0.094592,0.075039
1,146,26392,244952,0.058313,0.070457
1,147,323,308582,0.060375,0.078322
1,148,0,0,0.000000,0.000000
1,149,6609,127534,0.090430,0.098815
1,150,16833,1160,0.159542,0.102777
1,151,2708,34099,0.061485,0.077360
1,152,1276,479,0.053647,0.062418
1,153,3150,28976,0.074870,0.081044
1,154,2814,6566,0.072046,0.067947
1,155,41,87470,0.062202,0.078363
1,156,4909,106785,0.062713,0.076618
1,157,2933,11327,0.067950,0.065891
1,158,112,7,0.056096,0.053292
1,159,23174,622630,0.094545,0.107466
1,160,9326,123030,0.084789,0.097941
1,161,83085,1005432,0.099630,0.143169
1,162,2217,110599,0.086063,0.079309
1,163,47976,376244,0.092574,0.100467
1,164,71735,381128,0.091344,0.120442
1,165,1605,984,0.079221,0.067510
1,166,6358,159835,0.069015,0.058177
1,167,30341,358410,0.079238,0.080567
1,168,65684,576884,0.100298,0.101860
1,169,9051,130853,0.076041,0.080445
1,170,9,63425,0.063449,0.077684
1,171,6,0,0.067749,0.000000
1,172,27623,558447,0.078174,0.095230
1,173,155,3266,0.106549,0.079785
1,174,5107,82339,0.076832,0.083010
1,175,33622,288830,0.086120,0.090772
1,176,26637,173622,0.088788,0.108815
1,177,191606,222603,0.105258,0.078883
1,178,71567,846068,0.099550,0.103338
1,179,23150,101386,0.069023,0.071648
1,180,7685,137460,0.117212,0.155958
1,181,24206,152637,0.119366,0.149705
1,182,2508,12646,0.072072,0.078904
1,183,7242,31685,0.078821,0.074006
1,184,21490,401523,0.078030,0.080772
1,185,68957,4497,0.116620,0.059963
1,186,5998,70496,0.089613,0.092960
1,187,0,1,0.000000,0.067383
1,188,15856,86431,0.081804,0.067046
